护栏 横杆 连接 装置   本 实用新型 涉及 护栏 横杆 连接 装置 ， 包括 上盖 、 下盖 及 套管 ， 所述 上盖 与 下 盖 组合 安装 ， 套管 将 上 盖 与 下 盖 固定 连接 ， 上盖 与 下 盖 安装 后 的 组合体 包括 位于 竖直 向且 两端 贯穿 的 空腔 ， 该 空腔 的 两侧 设有 向 水平 向 延伸 的 安装 腔 ， 套管 呈环 形状 ， 空腔 下方 开口 的 内壁 设有 定位 凹槽 。 本 实用新型 采用 塑料 ABS 一体 注塑 而成 ， 具有 强度 好 韧性 高 的 特点 ， 相比 金属件 尤其 适用 于 室外 露天 环境 ， 解决 了 金属件 会 生锈 腐蚀 ， 后期 不好 拆卸 等 问题 ， 塑料件 轻便 ， 拆卸 方便 ， 可 快速 完成 装配 且 制造 成本低 。 
无 缝隙连接 的 防护网   本 实用新型 提供 无 缝隙连接 的 防护网 ， 包括 网体 ， 还 包括 支撑杆 ， 所述 支撑杆 的 两侧 开设 卡槽 ， 所述 网体 的 两侧 边 固定 连接件 ， 所述 连接件 与 所述 卡槽 可拆卸 连接 ， 将 网体 通过 支撑杆 连接起来 。 本 实用新型 中 ， 支撑杆 可以 直接 作为 手脚 架 使用 ， 或 设置 在 与 手脚 架 平行 的 位置 上 。 在 网体 的 侧边 固定 连接件 ， 将 连接件 插入 支撑杆 上 的 卡 槽内 ， 使 网体 的 整个 侧边 都 与 支撑杆 紧密连接 ， 使 两个 连接 的 网体 之间 不 存在 缝隙 ， 提高 连接 后 的 防护网 的 安全性 。 

装配式 建筑 减震 结构   本 实用新型 提供 了 一种 装配式 建筑 减震 结构 ， 包括 ， 混凝土 墙板 及 主体 钢架 。 还 包括 ， 减震 钢梁 ； 所述 混凝土 墙板 通过 第一 连接件 与 所述 减震 钢梁 连接 ， 所述 减震 钢梁 通过 第二 连接件 与 主体 钢架 连接 。 本 实用新型 的 装配式 建筑 减震 结构 ， 通过 在 混凝土 墙板 与 主体 钢架 之间 设置 减震 钢梁 ， 使得 混凝土 墙板 与 主体 钢架 之间 可 进行 微小 形变 ， 减弱 主体 钢架 与 混凝土 墙板 之间 的 震动 传递 ， 保证 混凝土 墙板 与 主体 钢架 之间 的 连接 不 受 外力 震动 而 开裂 。 

装配式 建筑用 墙板   本 实用新型 提供 了 一种 装配式 建筑用 墙板 ， 包括 ， 墙板 主体 ， 所述 墙板 主体 开设 布线 腔 。 装配式 建筑 ， 装配式 建筑 是 指用 预制 的 构件 在 工地 装配 而成 的 建筑 。 这种 建筑 的 优点 是 建造 速度 快 ， 受 气候 条件 制约 小 ， 节约 劳动力 并 可 提高 建筑 质量 。 本 实用新型 所 公开 的 装配式 建筑用 墙板 ， 通过 缓冲 层 的 设计 ， 使得 相邻 两块 墙板 可 产生 多方位 位移 ， 对 外力 冲击 进行 缓冲 ， 从而 不会 造成 相邻 墙板 连接 断裂 ， 提高 装配式 建筑 的 抗震 能力 以及 抗 外力 冲击 能力 。 

钢筋 切割机   本 实用新型 公开 了 一种 钢筋 切割机 ， 包括 基座 ， 基座 上 开设 钢筋 切割 槽 ； 钢筋 切割 槽 的 槽 壁上 开设 若干 凹槽 ， 凹槽 内 填充 橡胶 ， 使 钢筋 切割 槽 槽 壁 摩擦力 增大 。 在 基座 的 进 钢筋 侧及 出 钢筋 侧 设置 挡板 ， 使 切割 钢筋 时 产生 的 火花 撞击 在 挡板 上 不会 外溅 。 本 实用新型 的 钢筋 切割机 ， 由于 钢筋 切割 槽内 设置 填充 橡胶 的 凹槽 ， 增大 与 钢筋 的 摩擦 ， 使得 放置 在 钢筋 切割 槽内 的 钢筋 不会 移动 。 保证 切割 的 安全性 。 

基站 机房 遮阳 结构   本 实用新型 提供 了 基站 机房 遮阳 结构 ， 包括 ： 遮阳板 ； 所述 遮阳板 的 板面 上 开设 多个 通气孔 、 内 侧壁 开设 导流 槽 ， 通过 弹性 连接件 与 基站 机房 的 外墙 弹性 连接 。 从而 解决 了 现有 机房 外部 受到 长期 照射 时 ， 内部 温度 高 ， 影响 机房设备 正常 运行 的 问题 。 可 避免 太阳光 对 基站 机房 外墙 的 直接 照射 ， 降低 为 保持 机房 内部 适宜 温度 所 需 能耗 ， 降低 运行 成本 ； 通过 在 遮阳板 与 基站 机房 外墙 留有 的 通风 结构 ， 从而 可 对 机房 外墙 进行 风冷 降温 ， 进一步 增强 体系 的 节能 效果 ； 通过 弹性 连接件 将 遮阳板 设置 于 基站 机房 的 外侧 ， 当 风力 较大 时 ， 遮阳板 与 基站 机房 外墙 的 距离 可 发生 弹性 变形 ， 有效 提高 连接件 的 使用寿命 ， 降低 总 的 运行 成本 。 

钢筋 混凝土 柱 模板 支架   本 实用新型 公开 了 一种 钢筋 混凝土 柱 模板 支架 ， 包括 ： 钢筋 混凝土 柱 模板 支撑杆 及 支撑 模板 ； 支撑 模板 的 中部 嵌入 螺套 连接件 ， 钢筋 混凝土 柱 模板 支撑杆 的 两端 开设 与 螺套 连接件 内 安装 端 相应 的 螺纹 ， 使 钢筋 混凝土 柱 模板 支撑杆 的 两端 与 两个 平行 设置 的 螺套 连接件 连接 ， 固定 支撑 模板 。 本 实用新型 中 的 钢筋 混凝土 柱 模板 支架 ， 在 支撑 模板 的 中部 嵌入 螺套 连接件 ， 使得 内部 的 支撑杆 与 支撑 板 通过 螺纹 连接 ， 不仅 能 起到 支撑 支撑 板 的 作用 ， 还 能 在 模板 的 拆卸 过程 中 ， 通过 旋转 螺套 连接件 使 钢筋 混凝土 柱 模板 支撑杆 与 支撑 模板 分离 ， 拆装 方便 ， 且 不会 损伤 模板 ， 便于 后续 使用 ， 节约 成本 开支 。 

易于 连接 的 防护网   本 实用新型 提供 易于 连接 的 防护网 ， 包括 网体 ， 还 包括 双边 夹 ， 所述 双边 夹 的 一边 固定 在 所述 网体 的 顶边 或 底边 ， 另一边 用于 与 另 一 网体 或 手脚 架 连接 。 双边 夹 包括 基片 和 两个 夹片 ， 所述 夹片 的 一端 为 按压 部 ， 另一端 为 夹部 ， 所述 夹片 通过 转轴 与 所述 基片 的 中部 位置 连接 ， 使 两个 夹片 的 夹 部分 别 位于 所述 基片 的 两端 上方 。 本 实用新型 中 ， 双边 夹 的 两端 都 能够 实现 固定 的 功能 ， 通过 将 双边 夹 的 两端 分别 与 两个 网体 连接 ， 实现 快速 地 将 两个 网体 拼接 起来 。 同时 ， 双边 夹 也 可以 用于 固定 在 手脚 架上 ， 使 连接 后 的 网体 顶边 能够 快速 地 固定 在 手脚 架上 。 

电动 吊篮   本 实用新型 提供 了 本 实用新型 的 电动 吊篮 ， 包括 ， 吊框 及 缓冲 底板 ， 所述 缓冲 底板 安装 于 所述 吊框 的 底板 下 表面 。 电动 吊篮 通过 设置 缓冲 底板 ， 提高 吊框 的 底板 与 地面 接触 时候 的 缓冲 ， 降低 震动 ， 同时 也 避免 由于 震动 导致 的 吊 框内 物料 溢出 的 问题 。 同时 若 电动 吊篮 发生 故障 ， 缓冲 底板 起到 缓冲作用 ， 避免 人员 受伤 。 

高承台 桩基   本 实用新型 提供 高承台 桩基 ， 包括 基桩 和 过渡 桩头 ， 基桩 和 过渡 桩头 通过 钢筋 骨架 一体 浇筑 成型 ， 钢筋 骨架 包括 基桩 部 和 过渡 部 ， 过渡 部为 由 外围 斜 钢筋 组和 中心 竖直 钢筋 组 构成 ， 外围 斜 钢筋 组 分布 在 中心 竖直 钢筋 组 的 外围 ， 构成 放射状 的 过渡 部 。 本 实用新型 通过 对 基桩 和 过渡 桩头 一体 浇筑 成型 的 钢筋 骨架 进行 了 设计 改进 ， 将 过渡 部 设计 为 放射状 ， 过渡 部 的 外围 斜 钢筋 组斜 插入 承台 内 ， 对 整个 过渡 桩头 起到 很 好 的 支撑 。 优选 增加 水平 固定 钢筋 组 ， 对 过渡 部 的 外围 斜 钢筋 组 的 钢筋 进行 限位 固定 ， 增加 其 支撑 作用 。 该 水平 固定 钢筋 组 优选 设计 为 花式 钢筋 圈 ， 降低 圆形 钢筋 圈 的 扩张力 ， 提高 钢筋 骨架 的 稳定性 ， 从而 提高 基桩 和 过渡 桩头 的 连接 强度 。 

一种 拼接 钢筋 笼   本 实用新型 提供 了 一种 拼接 钢筋 笼 ， 包括 至少 两个 钢筋 笼 单元 拼接 固定 连接 构成 ； 所述 钢筋 笼 单元 包括 主筋 、 内箍筋 和 外箍筋 ， 所述 内箍筋 固定 连接 在 所述 主筋 的 内侧 ， 所述 外箍筋 固定 连接 在 所述 主筋 的 外侧 ； 且 所述 内箍筋 和 外箍筋 呈 交错 式 设置 。 本 实用新型 的 每个 钢筋 笼均 为 在 主筋 的 内 外层 固定 箍 筋 ， 强度 增强 ； 而且 ， 相邻 两个 钢筋 笼 单元 固定 连接 ， 能够 保持 主筋 不 弯曲 变形 ， 而且 每个 钢筋 笼 单元 便于 运输 ， 降低 了 运输成本 。 并 优选 提供 了 一种 钢筋 笼端部 的 连接结构 ， 能够 保证 相邻 两个 钢筋 笼 单元 连接 时 在 同一 方向 上 ， 在 下放 钻孔 过程 中 ， 没有 弯曲 ， 保证 竖直 。 

一种 通信 三管 铁塔 独立 基础   本 实用新型 提供 的 一种 通信 三管 铁塔 独立 基础 ， 包括 ： 锚栓 件 、 混凝土 桩 柱 和 混凝土 基础 底板 ， 所述 混凝土 桩 柱 以 相向 倾斜 的 方式 连接 在 所述 混凝土 基础 底板 上 ， 所述 锚栓 件 连接 在 所述 混凝土 桩 柱 的 端部 。 所述 混凝土 桩 柱 相对 混凝土 基础 底板 的 相向 倾斜 的 角度 相同 ， 均 不 大于 铁塔 塔角 的 倾斜 角度 。 本 实用新型 全体 受力 合理 ， 稳定性 好 ， 具有 较 好 的 抗 倾覆 性 ， 减少 了 钢筋 及 混凝土 的 用量 ， 较大 程度 的 降低 了 铁塔 基础 建造 成本 。 

管道 支撑 件   本 实用新型 提供 管道 支撑 件 ， 包括 管道 卡 夹 和 支架 ， 所述 管道 卡 夹 的 侧壁 设置 多个 调节 螺栓 ， 所述 调节 螺栓 的 末端 位于 所述 管道 卡 夹 内 ， 通过 调整 调节 螺栓 的 旋入 位置 调整 待 连接 管道 位于 管道 卡 夹 内 的 位置 。 本 实用新型 中 ， 将 管道 置于 管道 卡 夹 内 ， 并 使 螺栓 的 末端 顶 在 管道 的 外壁 。 通过 调整 调节 螺栓 旋入 管道 卡 夹 内 的 深度 ， 使 管道 的 外壁 随着 螺栓 末端 向 管道 卡 夹 内部 或 外部 移动 ， 从而 调整 管道 的 轴线 在 管道 卡 夹 内 的 位置 ， 实现 管道 间 轴线 的 对准 。 

建筑工地 用 砌墙 刀   本 实用新型 提供 了 建筑工地 用 砌墙 刀 ， 包括 ， 砌 刀 底板 ， 还 包括 ， 手柄 及 红外线 激光灯 ， 所述 手柄 开设 安置 孔 ， 所述 红外线 激光灯 安装 于 所述 安置 孔内 ， 红外线 激光灯 的 灯头 指向 安置 孔外 ， 所述 红外线 激光灯 所 发出 的 激光 光路 与 所述 砌 刀 底板 的 长边 平行 。 本 实用新型 的 建筑工地 用 砌墙 刀 ， 通过 增加 红外线 激光灯 ， 使得 施工 工人 在 工作 过程 中 ， 可 随时 进行 找 平 以及 确定 坡度 ， 找 平 以及 确定 坡度 精度 准 ， 提高 工作效率 ， 且 简便 易用 。 

一种 通信 基站   本 实用新型 公开 了 一种 通信 基站 ； 还 包括 安装 于 通信 塔 下方 的 基站 ； 所述 通信 塔 顶部 安装 有 避雷针 ， 所述 通信 塔 顶部 外边 侧 依次 排列 设置 有 多个 子塔 ， 所述 子塔上 设置 有 反射板 ； 所述 反射板 上 安装 有 智能 天线 模块 。 本 实用新型 的 通信 基站 ， 保证 通信 塔为 圆心 的 周围 面积 均 能 得到 稳定 信号 ， 且 信号强度 更好 ； 信号 能够 自 适应 地 调整 波束 方向 来 跟踪 每 一个 用户 ， 达到 提高 信号 干扰 噪声 比 和 增加 系统 容量 的 目的 ， 基站 占地面积 小 ， 安全 性能 高 。 

一种 节能 通信 基站   本 实用新型 公开 了 一种 节能 通信 基站 ； 包括 通信 塔 ， 及 安装 于 通信 塔 下方 的 基站 ； 所述 通信 塔 顶部 安装 有 避雷针 ， 还 包括 设置 于 基站 顶部 的 太阳能 光板 ， 所述 太阳能 光板 通过 调理 电路 连接 到 蓄电池 ； 所述 基站 内侧 设置 有 控制器 ； 所述 控制器 分别 电 连接 变频 电路板 、 控制面板 、 温度传感器 和 制冷 空调机 ； 所述 变频 电路板 与 换热器 室内 机和 换热器 室外 机电 连接 ； 所述 蓄电池 通过 开关电源 模块 连接 到 控制器 蓄电 端 。 本 实用新型 的 节能 通信 基站 ， 通过 内 温度传感器 和 室外 温度传感器 分别 采集 基站 的 室内外 温度 ， 通过 室内外 温差 ， 进行 温控 工作 ； 其 与 外界 仅 通过 冷媒 进行 热交换 ， 不向 室内 引进 新风 ， 室内 侧 空气 独立 循环 ， 因而 不会 引入 外界 的 杂尘 和 污染 。 

地热 膜 安装 结构   本 实用新型 提供 的 地热 膜 安装 结构 ， 包括 ： 地热 膜 及 总线 安装 盒 ； 所述 地热 膜 的 正 负电极 引出 端 固定 连接 于 所述 总线 安装 盒中 ， 与 所述 总线 安装 盒 中 的 正 负电极 总线 电 连接 。 解决 了 现有 地热 膜 供暖 施工 中 ， 场地 施工 安全性 、 可靠性 低 的 问题 。 从而 使 地热 膜 的 施工现场 更为 整洁 ， 有效 避免 了 引出 线因 暴露 、 剐 蹭 脱落 的 情况 发生 ， 因此 ， 提高 了 地热 膜 铺设 施工 的 安全性 及 可靠性 ， 降低 了 现场 施工 成本 ， 有效 提高 了 施工 效率 。 

支撑 上 下层 钢筋 的 支撑 装置   本 实用新型 公开 了 一种 支撑 上 下层 钢筋 的 支撑 装置 ， 包括 一个 主体 和 四根 挂钩 ； 主体 包括 四个 柱体 和 两个 十字形 的 通槽 ； 所述 主体 整体 成 方形 柱体 ； 所述 方形 柱体 成上 窄 下 宽 的 结构 ， 其 顶端 成 方形 ， 底端 同样 为 方形 ， 顶端 与 底端 成 圆弧 过渡 ； 上述 通槽 位于 主体 的 顶部 和 底部 ； 挂钩 整体 成 U 形 ， 其 两端 端头 为 钩状 ， 四根 挂钩 对应 的 倒置 90 度 设置 在 上述 四个 柱 体内 ， 每 一个 挂钩 的 两个 端头 分别 朝通 槽 延伸 ； 所述 四个 柱体 中 在 横向 方向 上 的 两个 柱体 上 的 挂钩 成 相对 布置 ； 所述 四个 柱体 中 在 纵向 方向 上 的 两个 柱体 上 的 挂钩 成 相对 布置 。 本 实用新型 可 解决 如何 使上 下层 钢筋 的 高度 位置 能够 精确定位 的 技术 问题 。 

混凝土 导墙 浇捣 模   本 实用新型 公开 了 一种 混凝土 导墙 浇捣 模 ， 包括 导墙 夹具 、 螺杆 、 螺帽 、 定型 模板 、 模板 条拉档 ； 导墙 夹具 成 “ U ” 形 ， 包括 一条 横杆 和 两条 竖杆 ； 螺杆 贯穿 两个 竖杆 并 通过 螺帽 固定 在 两个 竖杆 上 ， 定型 模板 共有 两个 ， 每个 定型 模板 成 “ U ” 形且 其 上 的 开口 朝向 竖板 ， 模板 条拉档 固定 在 定型 模板 的 上方 。 本 实用新型 可 解决 如何 避免 导墙 在 浇捣 时 可能 存在 跑模 、 漏浆 蜂窝 、 麻面 、 基层 粘接 不 牢固 的 技术 问题 。 

钢 砼 预制 挂 板结构   本 实用新型 公开 了 一种 钢 砼 预制 挂 板结构 ， 包括 多块 挂板 和 挂 板 支承 架 ； 挂板 为 矩形 的 混凝土 板 ， 该 混凝土 板内 设置 有 钢筋 网片 ， 该 钢筋 网片 上 焊接 有 多个 对称 的 直 钢筋 ， 上述 直 钢筋 均 焊接 在 挂 板 支撑架 上 的 钢筋 龙骨 上 。 本 实用新型 可 解决 解决 不 浇筑 地下室 墙体 后 浇 带 、 无法 防水 和 回填 施工 的 问题 。 

悬挑 架   本 实用新型 公开 了 一种 悬挑 架 ， 包括 钢板 、 上下 双层 钢构 、 角钢 、 工字钢 、 封 底板 、 后木 模板 、 防水 卷材 、 耐候 硅胶 ； 上下 双层 钢构 布置 在 钢板 的 一侧 ， 角钢 布置 在 钢板 的 另一侧 中下部 ； 工字钢 满焊 在 钢板 上 ， 工字钢 下方 设置 有 封 底板 、 工字钢 上方 设置 有后 木 模板 、 后木 模板 上 表面 铺设 有 防水 卷材 ， 上述 防水 卷材 的 顶部 通过 粘有 耐候 硅胶 。 本 实用新型 可 解决 如何 对 样板房 的 结构 梁柱 外部 的 悬挑 架 进行 改进 避免 影响 样板 区 的 通行 及 污染 四层 以下 外立面 和 室外工程 的 技术 问题 。 

墙体 结构   本 实用新型 公开 了 一种 墙体 结构 ， 包括 砌筑 墙 、 钢 砼 梁板 、 C20 细石 砼 混凝土 层 、 水泥砂浆 层 ； 砌筑 墙 顶面 与 钢 砼 梁板 底面 之间 具有 30 - 50mm 的 空隙 ； C20 细石 砼 混凝土 层 的 粒径 为 5 - 15mm ； C20 细石 砼 混凝土 层 、 水泥砂浆 层 从 内 之外 依次 设置 在 上述 砌筑 墙 顶面 与 钢 砼 梁板 底面 之间 的 空腔 内 。 本 实用新型 可 解决 如何 使 砌筑 墙 与 钢 砼 梁板 之间 结合 紧密 ， 避免 砌筑 墙 与 钢 砼 梁板 之间 出现 收缩 裂缝 的 技术 问题 。 

地下室 连通 口防 渗漏 机构   本 实用新型 公开 了 一种 地下室 连通 口防 渗漏 机构 ， 包括 角钢 、 遇水 膨胀 止水 橡胶 条 、 钩状 螺栓 、 嵌石 棉麻 沥青 、 成 网状 布置 的 聚乙烯 塑料 防水 棒 ； 聚乙烯 塑料 防水 棒 、 嵌石 棉麻 沥青 从 内 至 外 填充 在 墙体 的 裂缝 处 ， 上述 聚乙烯 塑料 防水 棒 内 填充 有 吸水 材料 ； 裂缝 的 开口处 覆盖 有 一层 遇水 膨胀 止水 橡胶 条 ， 该 橡胶 条 上方 的 两侧 设有 角钢 ， 上述 角钢 通过 钩状 螺栓 与 遇水 膨胀 止水 橡胶 条 连接 在 一起 并 固定 在 墙体 上 。 本 实用新型 可 解决 解决 如何 密封 住 地下室 连通 口 防止 其 发生 渗漏 的 技术 问题 。 

屋顶 面 双面 支模 装置   本 实用新型 公开 了 一种 屋顶 面 双面 支模 装置 ， 包括 底层 模板 、 底层 方木 、 底层 支撑 钢管 、 穿墙 螺杆 、 螺帽 、 止水 螺栓 、 固定 主 龙骨 、 侧面 龙骨 、 顶层 支撑 钢管 、 活动 分级 模板 ； 屋顶 面 的 底面 依次 设有 底层 模板 、 底层 方木 、 底层 支撑 钢管 ， 底层 方木 间隔 的 固定 在 底层 模板 下方 ； 屋顶 面 的 顶面 间隔 的 设置 有 固定 主 龙骨 ， 活动 分级 模板 上下 滑动 的 设置 在 两个 相邻 的 固定 主 龙骨 之间 ， 固定 主 龙骨 和 活动 分级 模板 通过 侧面 龙骨 连接 ； 固定 主 龙骨 和 活动 分级 模板 的 顶部 同样 固定 有 支撑 钢管 。 本 实用新型 可 解决 解决 如何 使 屋顶 面在 浇筑 过程 中 能 得到 双面 支撑 的 技术 问题 。 
